ISIN Div Payout/ ISIN Growth	Net Asset Value
INF200KA1V84	12.4585
INF200KA16P2	13.3668
INF200KA17P0	13.3668
INF200KA13P9	13.2915
INF200KA14P7	13.2916
INF200KA16Y4	10.8800
INF200KA17Y2	10.8800
INF200KA13Y1	10.8714
INF200KA14Y9	10.8714
	
	
	
INF173K01EZ4	131.8848
INF173K01EW1	72.0567
INF173K01AG2	126.3085
INF173K01AH0	69.0136
	
	
	
INF277KA1554	10.7120
INF277KA1570	10.7120
-	10.7120
INF277KA1588	10.6817
INF277KA1604	10.6817
-	10.6817
INF277K01PJ3	133.5556
INF277K01741	123.8723
INF277KA1794	10.4585
INF277KA1810	10.4585
-	10.4585
INF277KA1828	10.4290
INF277KA1844	10.4290
-	10.4290
INF277KA1737	10.5203
INF277KA1752	10.5203
-	10.5203
INF277KA1760	10.4901
INF277KA1786	10.4901
-	10.4901
INF277KA1612	12.4271
INF277KA1646	12.3253
INF277KA1638	12.4271
INF277KA1661	12.3253
-	12.4271
-	12.3253
INF277KA1414	10.7450
INF277KA1372	10.7945
-	10.7945
INF277KA1380	10.7945
INF277KA1406	10.7450
-	10.7450
INF277K01PK1	176.7872
INF277K01758	167.9783
	
	
	
INF044D01CQ5	40.6447
INF044D01CR3	38.0388
INF044D01948	38.3126
INF044D01914	24.4203
	
	
	
INF789FC12T1	16.8526
INF789FC11T3	16.3931
INF789F1AWX3	10.6302
INF789F1AWW5	10.6093
INF789F1AWZ8	10.4897
INF789F1AWY1	10.4712
INF789F1AUT5	15.7574
INF789F1AUS7	15.5562
INF789F01WY2	69.4218
INF789F01XA0	137.7925
INF789F01JN2	136.2008
INF789F01JL6	68.6178
-	12.3093
-	12.2848
INF789F1AVH8	11.1984
INF789F1AVG0	11.1232
INF789F1AXL6	10.4386
INF789F1AXK8	10.4218
INF789F1AXR3	10.4573
INF789F1AXQ5	10.443
INF789F1AYP5	10.9738
INF789F1AYQ3	10.9567
INF789F1AYR1	11.1522
INF789F1AYS9	11.1347
INF789F1AVF2	12.9876
INF789F1AVE5	12.8938
INF789F1AVD7	11.8988
INF789F1AVC9	11.8794
	
	
	
	
	
INF209KB18T9	1000.
INF209KB14K7	23.1699
INF209KB15K4	16.8589
INF209KB19D1	22.8428
INF209KB17D5	46.3852
INF209KB10C2	9.8738
INF209KB11D8	34.0403
INF209KB16D7	47.4155
INF209KB10E8	66.0233
INF209KB19F6	73.6449
	
	
	
INF846K01W98	215.7294
INF846K01Z04	11.1945
INF846K01X63	466.8467
INF846K01Z12	98.6351
INF846K016C7	87.3843
INF846K01Y96	345.3997
INF846K010Q0	68.0083
INF846K011K1	72.9171
	
	
	
INF194KA1U07	215.7029
INF194KA1T91	719.2649
	
	
	
-	1000.0000
INF740KA1QK2	244.6803
INF740KA1CL0	205.2683
INF740KA1RX3	46.3167
INF740KA1SX1	33.1462
INF740KA1QL0	193.5473
INF740KA1TA7	23.7685
INF740KA1SY9	52.0865
INF740KA1SZ6	67.6900
INF740KA1RE3	71.3274
	
	
	
INF754K01KO2	1297.5242
INF754K01OB1	1087.0693
INF754K01QX0	1056.0403
INF754K01LD3	1152.9985
INF754K01LE1	1158.9581
INF754K01EL1	4579.836
	
	
	
INF666M01FS5	211.7836
	
	
	
INF179KC1DB7	202.795
-	1000
INF179KC1965	219.7166
INF179KC1AN8	465.8313
INF179KC1DJ0	101.8741
INF179KC1DX1	334.3898
INF179KC1FA4	152.0693
INF179KC1DA9	462.5112
INF179KC1DW3	238.7085
INF179KC1FB2	122.7438
INF179KC1DN2	154.5638
INF179KC1DL6	45.6201
INF179KC1DM4	230.681
INF179KC1DK8	107.2661
INF179KC1EZ4	28.0607
INF179KC1973	742.8187
INF179KC1DI2	70.3591
	
	
	
INF109KB15Y7	75.2435
INF109KC18O0	218.2463
INF109KA1962	219.9882
INF109KB10T8	166.5416
INF109KC17C7	23.3185
INF109KC15T5	167.2002
INF109KC14A8	53.1715
INF109K012R6	220.8063
INF109KC1N59	205.0861
INF109KC1Y49	168.1892
INF109KC15I8	46.4293
INF109KC19O8	66.0642
INF109KC17L8	20.4609
INF109KC1R48	537.9295
INF109KC1Q72	98.8336
INF109KC1V42	87.4865
-	63.9807
INF109KC16I6	34.7397
INF109KC1G82	154.9507
INF109KC1NS5	47.5999
INF109KC1E35	236.6212
INF109KC10S8	52.3948
INF109KB1WY5	116.4681
INF109KC1V59	29.5370
INF109KC1KT9	1000.0000
INF109KB1XT3	122.1359
INF346A01034	752.1498
INF109KC1Y56	73.6239
	
	
	
INF205K01DA9	2239.2097
	
	
	
INF174KA1IY5	15.7137
INF174KA1LV5	1000
INF174K014P6	216.1836
INF174K01Z71	118.7659
INF174KA1IA5	34.9239
INF174K01F59	469.617
INF174KA1JE5	86.5698
INF174KA1GC5	34.579
INF174KA1IB3	117.15
INF174KA1JF2	22.4831
INF373I01023	519.4143
INF174KA1JD7	72.1417
INF174KA1KU9	71.6569
	
	
	
INF767K01PC8	214.7686
INF767K01OS7	218.9535
INF767K01MV5	24.026
INF767K01OT5	740.7556
	
	
	
INF769K01HS7	14.1396
INF769K01GS9	32.9289
INF769K01JU9	154.6194
-	1000.0000
INF769K01EG9	212.0562
INF769K01KF8	24.7221
-	460.1350
INF769K01HI8	20.7354
INF769K01IB1	100.9770
INF769K01IC9	15.2888
INF769K01FN2	465.5337
INF769K01HF4	63.5675
INF769K01HP3	32.9526
INF769K01KG6	72.1384
	
	
	
INF247L01AP3	123.9581
INF247L01AU3	53.0735
INF247L01AX7	46.3591
INF247L01AK4	52.7911
INF247L01536	204.1031
INF247L01023	43.2639
INF247L01BE5	63.9528
INF247L01BB1	28.6983
INF247L01BA3	28.9673
INF247L01BH8	139.4174
	
	
	
INF457M01133	52.6995
INF204KB19I1	264.0228
INF204K014N5	209.3209
INF732E01037	1000.0000
INF204KC1030	53.0232
INF204KB14I2	222.0171
INF732E01128	449.9765
INF204KA17D8	119.6221
INF204KB1882	24.3885
INF204KB15I9	468.8770
INF204KB18W4	115.8629
INF204KA1MS3	58.6736
INF204KA1LD7	94.3494
INF732E01268	650.9223
INF204KB15V2	34.8086
INF204KB1V68	155.2067
INF732E01045	488.3247
INF204KB16I7	57.9687
INF204KC1022	115.2085
INF204KA1UN7	752.4892
INF204KB15D0	59.6560
INF204KC1337	168.2432
INF204KC1089	15.7490
INF204KC1402	71.1186
	
	
	
INF082J01028	2148.8375
	
	
	
INF200KA1JT1	218.2883
INF200KA1WX6	176.5230
INF200KA1FS1	209.9035
INF200KA1580	464.9524
INF200KA1X17	87.3184
INF200KA1S14	347.4567
INF200KA1598	483.2698
INF200KA1S22	239.2808
INF200KA1572	221.9353
INF200K01VT2	729.8652
INF200KA1VQ2	608.9998
	
	
	
INF277K015R5	212.4636
INF277KA1364	67.5773
INF277K010X4	242.2017
	
	
	
INF789F1AUW9	48.6189
INF789F1AUU3	60.6632
INF789FB1X41	2160.8021
INF789F1AUV1	46.7442
INF789F1AYX9	151.6635
INF789FB1X58	725.3315
-	72.0796
	
	
	
	
	
INF209KB1E84	17.17
INF209KB1E76	15.81
INF209KB1F18	17.17
INF209KB1E92	15.82
	
	
	
INF846K01WO1	23.5791
INF846K01WP8	23.5591
INF846K01WJ1	21.1773
INF846K01WK9	21.1889
INF846K01WR4	23.9515
INF846K01WS2	23.5943
INF846K01WM5	21.1747
INF846K01WN3	21.1712
	
	
	
-	44.0722
-	253.551
-	232.116
-	45.8807
	
	
	
INF109K01605	234.24
INF109K01Y49	254.01
	
	
	
INF767K01FB1	29.7017
INF767K01048	27.0482
	
	
	
INF200KA1R07	30.6366
INF200KA1Q99	29.3805
INF200K01QR6	94.7159
INF200K01776	87.4522
	
	
	
INF277K01AJ5	49.4853
INF277K01QW4	54.5374
	
	
	
-	34.3088
-	33.6796
-	73.1111
-	73.2374
-	67.1574
-	67.1614
	
	
	
	
	
INF209KB1I31	16.264
INF209KB1I23	16.274
INF209KB1I07	15.104
INF209KB1H99	15.111
INF209KB1I98	15.774
INF209KB1I80	15.777
INF209KB1I64	14.71
INF209KB1I56	14.71
INF209KB1J55	13.3112
INF209KB1J22	12.4969
INF209KB1J48	13.3114
INF209KB1J14	12.498
INF209KB1K11	12.5803
INF209KB1J89	11.8379
INF209KB1K03	12.5804
INF209KB1J71	11.837
	
	
	
INF846K01S86	14.75
INF846K01S94	14.71
INF846K01T02	13.85
INF846K01T10	13.86
INF846K01T69	14.1227
INF846K01T77	13.9927
INF846K01T85	13.2463
INF846K01T93	13.2454
INF846K01T28	15.50
INF846K01T36	15.33
INF846K01T44	14.49
INF846K01T51	14.49
	
	
	
INF090I01JZ3	193.9264
INF090I01KA4	19.1193
INF090I01528	17.2683
INF090I01510	179.4581
	
	
	
INF179KB1MG8	38.404
INF179KB1MF0	42.642
INF179KB1MK0	18.4691
INF179KB1MJ2	20.4107
INF179KB1MI4	30.873
INF179KB1MH6	34.308
	
	
	
INF109KC1TW4	19.43
INF109KC1TX2	19.44
INF109KC1TU8	18.07
INF109KC1TV6	18.07
INF109KC1UA8	15.2831
INF109KC1UB6	15.2828
INF109KC1TY0	14.3189
INF109KC1TZ7	14.3188
INF109KC1UE0	14.2101
INF109KC1UF7	14.2100
INF109KC1UC4	13.3260
INF109KC1UD2	13.3262
INF109KC1TS2	22.90
INF109KC1TT0	22.89
INF109KC1TQ6	21.31
INF109KC1TR4	21.32
	
	
	
INF204KA1C71	19.2802
INF204KA1C63	17.2684
INF204KA1C30	19.2802
INF204KA1C55	19.2802
INF204KA1C48	17.2661
INF204KA1C22	17.2661
INF204KA1C14	20.8814
INF204KA1C06	18.6551
INF204KA1B72	23.9391
INF204KA1B98	23.9391
INF204KA1B64	21.6259
INF204KA1B80	21.6259
	
	
	
INF200KA1S97	15.9262
INF200KA1T05	15.9279
INF200KA1S71	15.4109
INF200KA1S89	15.4106
INF200KA1S55	16.9728
INF200KA1S63	16.9637
INF200KA1S30	16.3613
INF200KA1S48	16.3620
INF200KA1T70	13.4096
INF200KA1T88	13.4081
INF200KA1T54	13.1708
INF200KA1T62	13.1723
INF200KA1T39	12.4209
INF200KA1T47	12.4191
INF200KA1T13	12.2520
INF200KA1T21	12.2518
	
	
	
INF277K01QM5	31.0204
INF277K01FI6	27.0693
INF277K01QN3	57.7860
INF277K01FH8	49.7906
INF277K01FG0	49.5523
INF277K01QO1	58.5840
	
	
	
INF582M01IK5	12.05
INF582M01IL3	12.05
INF582M01IM1	11.84
INF582M01IN9	11.84
	
	
	
-	40.0026
-	42.6659
	
	
	
	
	
INF579M01AE1	9.9235
INF579M01AD3	10.4201
INF579M01AB7	9.9048
INF579M01AC5	10.2799
	
	
	
	
	
-	10.0087785
INF174KA1DB4	0.0001
-	10.00871954
INF174KA1CZ5	10.07183073
INF174KA1913	10.40029408
INF174KA1863	10.018167
INF174KA1889	10.39494886
INF174KA1CI1	10.0036
INF174KA1CJ9	10.1855
INF174KA1CG5	10.0029
INF174KA1CH3	10.1862
	
	
	
INF204K01B81	24.0276
INF204K01ED4	11.1691
INF204K01EA0	11.1503
INF204K01EC6	23.7857
INF204K01DZ9	32.0219
INF204KB1P74	10.0000
INF204KB1P66	10.8556
INF204KB1P58	10.0001
INF204KB1P41	10.8332
INF204KB1M51	10.0000
INF204KB1M44	10.8758
INF204KB1M36	10.0000
INF204KB1M28	10.8539
INF204K01CV0	30.1403
INF204K01CZ1	10.0033
INF204K01ZB3	10.0002
INF204K01ZA5	30.4837
INF204K01CW8	10.0033
INF204K01DB0	29.9231
INF204K01DF1	10.0291
INF204K01ZE7	10.0352
INF204K01ZD9	30.4322
INF204K01DC8	10.0350
INF204K01DR6	10.0304
INF204K01DN5	31.9076
INF204K01F46	11.2160
INF204K01F61	32.3671
INF204K01DO3	11.1882
INF204K01XU8	10.0212
INF204K01XT0	30.9744
INF204K01DI5	11.1274
INF204K01DL9	11.1079
INF204K01DH7	30.4453
INF204K01DT2	30.8168
INF204K01DW6	17.9330
INF204K01XX2	11.2474
INF204K01XW4	18.9778
INF204K01DU0	11.1864
INF204K01DX4	10.9903
INF204K01M47	10.0000
INF204K01M39	18.4492
INF204K01M13	10.0000
INF204K01M05	18.3223
INF204KA12F4	12.9909
INF204KA13F2	12.9909
INF204KA10F8	12.721
INF204KA11F6	12.721
INF204KA14I4	12.6668
INF204KA15I1	12.6668
INF204KA12I8	12.4325
INF204KA13I6	12.4325
	
	
	
	
	
INF761K01DS3	20.83
INF761K01DT1	20.83
INF761K01DU9	20.22
INF761K01DV7	20.22
INF761K01EL6	24.80
INF761K01EK8	24.80
INF761K01EN2	23.94
INF761K01EM4	23.95
	
	
	
INF109KC1077	20.36
INF109KC1093	21.10
INF109KC1101	21.10
INF109KC1085	20.36
INF109KA1XQ0	22.73
INF109KA1XP2	39.09
	
	
	
INF204K01ON2	32.0820
INF204K01OM4	32.0820
	
	
	
INF200K018X9	32.3925
INF200K019X7	27.3024
INF200K016X3	31.3574
INF200K017X1	26.4033
INF200KA1333	33.7993
INF200KA1341	28.6034
INF200KA1317	32.7302
INF200KA1325	27.6777
INF200KA1HN8	34.2808
INF200KA1HO6	28.8913
INF200KA1HL2	32.3822
INF200KA1HM0	27.4199
INF200KA1LS9	38.6161
INF200KA1LT7	32.7667
INF200KA1LQ3	37.0832
INF200KA1LR1	31.4168
INF200KA1RW8	19.4261
INF200KA1RX6	19.4268
INF200KA1RV0	18.8094
INF200KA1RU2	18.8178
INF200KA1TO1	24.4906
INF200KA1TP8	24.4698
INF200KA1TM5	23.7316
INF200KA1TN3	23.7366
INF200K01JF6	79.8534
INF200K01JG4	58.7332
INF200K01X06	75.2105
INF200K01W80	72.3789
INF200K01X14	59.8985
INF200K01W98	57.5919
	
	
	
INF903JA1443	26.1454
INF903JA1450	24.0818
INF903JA1427	25.4747
INF903JA1435	23.4421
INF903JA1526	22.5006
INF903JA1534	22.5006
INF903JA1500	22.0510
INF903JA1518	22.0507
INF903JA1AZ0	21.2476
INF903JA1BA1	21.2476
INF903JA1AX5	20.3604
INF903JA1AY3	20.3603
INF903JA1955	21.7421
INF903JA1963	21.7421
INF903JA1930	21.2256
INF903JA1948	21.2256
INF903J014A9	26.6739
INF903J015A6	22.2204
INF903J012A3	26.0668
INF903J013A1	21.6406
INF903JA1BT1	22.2630
INF903JA1BU9	22.2630
INF903JA1BR5	21.6586
INF903JA1BS3	21.6587
INF903JA1CZ6	25.4303
INF903JA1DA7	24.5570
INF903JA1CX1	25.0333
INF903JA1CY9	24.1648
INF903J011W9	28.9497
INF903J012W7	23.4561
INF903J019V4	28.1893
INF903J010W1	22.7524
	
	
	
INF789FB19N1	23.2926
INF789FB18N3	21.1683
INF789FB17N5	22.0771
INF789FB16N7	19.9881
INF789FC1FE5	16.4953
INF789FC1FD7	16.4953
INF789FC1FC9	15.7183
INF789FC1FB1	15.7183
INF789FC1HT9	15.4735
INF789FC1HS1	15.4735
INF789FC1HR3	14.7433
INF789FC1HQ5	14.7433
INF789FC1V82	12.7086
INF789FC1V74	12.708
INF789FC1V66	12.2198
INF789FC1V58	12.2199
-	182.5466
	
	
	
	
	
INF179KC1AL2	13.298
INF179KC1AJ6	13.895
INF179KC1AM0	10.000
INF179KC1AK4	10.000
INF179KC1AH0	14.316
INF179KC1AF4	14.837
INF179KC1AI8	10
INF179KC1AG2	10
	
	
	
INF109KC1BL5	15.62
INF109KC1BN1	16.04
INF109KC1BO9	16.04
INF109KC1BM3	15.62
INF109KC1CV2	15.77
INF109KC1CX8	16.14
INF109KC1CY6	16.14
INF109KC1CW0	15.77
INF109KC1GQ3	16.55
INF109KC1GS9	17.01
INF109KC1GT7	17.01
INF109KC1GR1	16.55
INF109KC1IU1	14.76
INF109KC1IW7	15.13
INF109KC1IX5	15.13
INF109KC1IV9	14.76
INF109KC1NO4	18.19
INF109KC1NQ9	18.51
INF109KC1NR7	18.51
INF109KC1NP1	18.19
INF109KB1MX8	12.80
INF109KB1MV2	13.27
INF109KB1MW0	10.01
INF109KB1MY6	9.61
INF109KB1OH7	13.99
INF109KB1OI5	10.29
INF109KB1OF1	14.46
INF109KB1OG9	10.69
INF109KB1PX1	13.56
INF109KB1PZ6	14.19
INF109KB1QA7	9.68
INF109KB1PY9	9.15
INF109KA1LK8	12.06
INF109KA1LJ0	20.54
INF109KA1LL6	21.08
INF109KA1LM4	12.48
INF109KB12R8	14.47
INF109KB13R6	13.23
INF109KC1796	16.02
INF109KC1804	14.68
INF109KA1S17	13.67
INF109KA1S09	12.50
INF109KA1Y76	11.62
INF109KA1Y68	10.89
INF109KA13K3	11.11
INF109KA12K5	10.47
INF109KA14O3	10.29
INF109KA15O0	10.97
INF109KA18P1	9.98
INF109KA19P9	10.54
INF109KA19R5	10.71
INF109KA10S2	10.82
INF109KB1128	9.95
INF109KB1110	9.46
INF109KB1300	10.54
INF109KB1292	9.89
INF109KB1MD0	13.82
INF109KB1ME8	14.35
INF109KB1LQ4	10.22
INF109KB1LP6	9.96
INF109KB1QX9	16.56
INF109KB1QY7	17.28
INF109KB1QW1	12.19
INF109KB1QV3	11.58
INF109KB1UT9	13.78
INF109KB1UU7	14.28
INF109KB1US1	10.85
INF109KB1UR3	10.47
INF109KB1WJ6	11.90
INF109KB1WI8	11.35
INF109KB1J57	11.43
INF109KB1J40	10.42
INF109KB1L87	11.89
INF109KB1M03	12.32
INF109KB1M11	10.91
INF109KB1L95	10.50
INF109KB1M60	13.09
INF109KB1M86	13.54
INF109KB1M94	11.69
INF109KB1M78	11.27
INF109KB1X91	12.21
INF109KB1X75	11.68
INF109KB13C8	11.95
INF109KB11C2	11.46
INF109KB16J6	12.39
INF109KB18J2	12.99
INF109KB19J0	12.39
INF109KB17J4	11.81
INF109KB16S7	12.70
INF109KB18S3	13.18
INF109KB19S1	12.70
INF109KB17S5	12.39
INF109KB15T7	12.52
INF109KB17T3	12.93
INF109KB18T1	12.32
INF109KB16T5	12.01
INF109KB11W0	12.90
INF109KB19V5	13.36
INF109KB10W2	13.04
INF109KB12W8	12.59
INF109KB11Y6	14.75
INF109KB13Y2	15.23
INF109KB14Y0	14.87
INF109KB12Y4	14.41
INF109KB16Z2	14.45
INF109KB18Z8	14.94
INF109KB19Z6	14.94
INF109KB17Z0	14.45
INF109KB1L38	11.51
INF109KB1L20	10.48
INF109KC1333	13.43
INF109KC1358	13.78
INF109KC1366	13.78
INF109KC1341	13.43
INF109KA1OE5	11.48
INF109KA1OD7	10.49
INF109KA1TQ8	10.17
INF109KA1TP0	21.15
INF109KA1TR6	22.23
INF109KA1TS4	10.82
INF109KA1J00	14.71
INF109KA1J26	15.46
INF109KA1J34	11.26
INF109KA1J18	10.59
INF109KB1557	12.66
INF109KB1565	9.96
INF109KB1573	13.25
INF109KB1581	10.43
INF109KB1EW7	10.98
INF109KB1EU1	10.51
INF109KC1JK0	10.88
INF109KC1JJ2	10.17
INF109KB1I25	12.27
INF109KB1I41	12.60
INF109KB1I58	10.85
INF109KB1I33	10.53
	
	
	
INF174K01P57	11.21277657
INF174K01P40	13.27862178
INF174K01P32	11.00627096
INF174K01P24	13.07073144
INF174KA1GD3	24.767
INF174KA1GF8	26.252
INF174KA1GG6	26.072
INF174KA1GE1	24.768
INF174K014X0	14.74284682
INF174K013X2	14.74283395
INF174K012X4	14.6365481
INF174K011X6	14.63654539
INF174KA1525	15.09747791
INF174KA1517	14.61685259
INF174KA1509	14.61685271
INF174KA1533	15.09752459
	
	
	
INF204KB1RU7	13.8922
INF204KB1RV5	13.8922
INF204KB1RS1	13.2980
INF204KB1RT9	13.2980
INF204KB1RR3	10.3270
INF204KB1RQ5	10.3270
INF204KB1RP7	10.0452
INF204KB1RO0	10.0452
INF204KB1ST7	11.4785
INF204KB1SS9	11.4785
INF204KB1SR1	11.1685
INF204KB1SQ3	11.1685
INF204KB1TI8	10.6411
INF204KB1TJ6	10.6411
INF204KB1TH0	10.3583
INF204KB1TG2	10.3583
INF204KB1UH8	10.0000
INF204KB1UF2	10.0000
INF204KB1UG0	12.6864
INF204KB1UE5	12.6440
INF204KB1I57	16.5970
INF204KB1I32	16.0652
INF204KB1I40	16.5970
INF204KB1I24	16.0652
INF204KA1ZJ4	13.8329
INF204KA1ZI6	13.8329
INF204KA1ZH8	13.0421
INF204KA1ZG0	13.0421
INF204KA1F86	12.5434
INF204KA1F78	12.5434
INF204KA1F60	12.1517
INF204KA1F52	12.1517
INF204KA1YL3	10.0000
INF204KA1YK5	14.5494
INF204KA1YJ7	10.0000
INF204KA1YI9	14.2989
INF204KA16D0	12.0184
INF204KA15D2	13.3166
INF204KA14D5	11.5589
INF204KA13D7	12.8527
INF204KA1RY0	17.9036
INF204KA1RX2	17.9036
INF204KA1RW4	17.4611
INF204KA1RV6	17.4611
INF204KA1SW2	13.8255
INF204KA1SV4	13.8255
INF204KA1SU6	13.2339
INF204KA1ST8	13.2339
INF204KA1UE6	14.4939
INF204KA1UD8	14.4939
INF204KA1UC0	13.8573
INF204KA1UB2	13.8573
INF204K018R7	12.2273
INF204K017R9	23.8241
INF204K016R1	11.2608
INF204K015R3	22.6688
INF204K012S8	12.2564
INF204K011S0	23.8837
INF204K010S2	11.2518
INF204K019R5	22.6520
INF204KA1OW1	13.6958
INF204KA1OV3	19.3301
INF204KA1OU5	12.9136
INF204KA1OT7	18.5052
	
	
	
INF200KA1GP5	25.8789
INF200KA1GN0	27.4317
INF200KA1GO8	23.3145
INF200KA1GQ3	21.9580
	
	
	
INF903JA1CJ0	17.5480
INF903JA1CK8	17.5480
INF903JA1CH4	16.9995
INF903JA1CI2	16.9995
INF903JA1CR3	18.0288
INF903JA1CS1	18.0288
INF903JA1CP7	17.2015
INF903JA1CQ5	17.2015
INF903JA1DD1	19.8973
INF903JA1DE9	19.5320
INF903JA1DB5	19.1681
INF903JA1DC3	18.8070
INF903JA1DP5	20.0629
INF903JA1DQ3	19.3470
INF903JA1DN0	19.3103
INF903JA1DO8	18.6033
INF903JA1EN8	21.3655
INF903JA1EO6	20.6058
INF903JA1EL2	20.7474
INF903JA1EM0	19.9971
INF903JA1EV1	25.1352
INF903JA1EW9	23.5634
INF903JA1ET5	24.4504
INF903JA1EU3	22.8986
INF903JA1FI5	23.7933
INF903JA1FF1	24.7869
INF903JA1FG9	23.2454
INF903JA1FH7	25.3499
INF903JA1DT7	17.8720
INF903JA1DU5	16.9989
INF903JA1DR1	17.3655
INF903JA1DS9	16.7066
INF903JA1EF4	18.3090
INF903JA1EG2	17.4254
INF903JA1ED9	17.7717
INF903JA1EE7	17.1080
	
	
	
INF789FC1Q55	14.205
INF789FC1Q63	15.3687
INF789FC1Q30	13.2056
INF789FC1Q48	14.3308
INF789FC1T37	10.6409
INF789FC1T45	10.6409
INF789FC1T11	10.2531
INF789FC1T29	10.253
INF789FC1X15	11.8178
INF789FC1X23	11.8178
INF789FC1W99	11.3617
INF789FC1X07	11.3617
INF789FC12G8	13.7253
INF789FC11G0	13.7253
INF789FC10G2	13.2169
INF789FC19F5	13.2169
INF789FC18D2	13.1836
INF789FC17D4	13.1836
INF789FC16D6	12.737
INF789FC15D8	12.737
	
	
	
	
	
INF209KB12A2	11.1348
INF209KB13A0	11.1356
INF209KB10A6	11.1102
INF209KB11A4	11.1102
INF209KB16A3	11.1291
INF209KB17A1	11.1301
INF209KB14A8	11.1072
INF209KB15A5	11.1072
INF209KB14H3	10.7264
INF209KB12H7	10.7205
INF209KB13H5	10.7205
INF209KB18P7	10.5076
INF209KB17P9	10.4996
INF209KB16P1	10.4996
INF209KB18S1	10.3716
INF209KB19S9	10.
INF209KB16S5	10.3665
INF209KB17S3	10.
INF209KB13V6	10.3266
INF209KB14V4	10.3273
INF209KB11V0	10.3217
INF209KB12V8	10.3218
INF209K01YP5	10.
INF209K01HN5	30.0156
INF209K01HR6	10.0455
INF209K01HO3	10.0454
INF209K01YQ3	30.1613
	
	
	
INF846K018O8	10.4730
INF846K011P0	10.4585
INF846K013P6	10.4585
INF846K012P8	10.4585
INF846K011Q8	10.3723
INF846K012Q6	10.3723
INF846K014Q2	10.3594
INF846K016Q7	10.3594
INF846K015Q9	10.3591
	
	
	
INF194KB1793	11.6605
INF194KB1777	14.5667
INF194KB1769	12.3952
INF194KB1736	14.4032
INF194KB1298	10.41782744
INF194KB1280	10.47320000
INF194KB1272	12.86192201
	
	
	
INF760K01JI3	13.1536
INF760K01JJ1	13.1506
INF760K01JK9	13.0217
INF760K01JL7	13.0217
	
	
	
INF740KA1QH8	10.8888
INF740KA1QI6	10.8888
INF740KA1QF2	10.8559
INF740KA1QE5	10.8560
INF740KA1RI4	10.6091
INF740KA1RK0	10.6091
INF740KA1RF0	10.5993
INF740KA1RH6	10.5993
INF740KA1RO2	10.5907
INF740KA1RQ7	10.5903
INF740KA1RL8	10.5778
INF740KA1RN4	10.5778
INF740KA1RU9	10.3256
INF740KA1RV7	10.3256
INF740KA1RR5	10.3211
INF740KA1RS3	10.3211
INF740KA1SN2	10.4151
INF740KA1SO0	10.4152
INF740KA1SK8	10.4092
INF740KA1SL6	10.4092
	
	
	
INF090I01LT2	0.0000
INF090I01LS4	0.0000
INF090I01LV8	0.0000
INF090I01MC6	0.0000
INF090I01MB8	0.0000
INF090I01LZ9	0.0000
INF090I01LY2	0.0000
INF090I01MA0	0.0000
INF090I01MD4	0.0000
INF090I01PV9	0.0000
INF090I01PS5	0.0000
INF090I01PW7	10.0000
INF090I01PX5	10.0000
INF090I01PT3	0.0000
INF090I01PU1	0.0000
INF090I01QQ7	0.0000
INF090I01QT1	0.0000
INF090I01QR5	0.0000
INF090I01QS3	0.0000
INF090I01RI2	0.0000
INF090I01RL6	0.0000
INF090I01RM4	0.0000
INF090I01RJ0	0.0000
INF090I01RN2	0.0000
INF090I01RK8	0.0000
INF090I01SG4	0.0000
INF090I01SL4	10.0000
INF090I01SK6	10.0000
INF090I01SJ8	0.0000
INF090I01SH2	0.0000
INF090I01SI0	0.0000
INF090I01OE8	0.0000
INF090I01OB4	0.0000
INF090I01OF5	0.0000
INF090I01OC2	0.0000
INF090I01OD0	0.0000
INF090I01OA6	0.0000
INF090I01PP1	0.0000
INF090I01PQ9	10.0000
INF090I01PM8	0.0000
INF090I01PN6	0.0000
INF090I01PR7	0.0000
INF090I01PO4	0.0000
INF090I01QN4	0.0000
INF090I01QK0	0.0000
INF090I01QO2	0.0000
INF090I01QL8	0.0000
INF090I01QP9	0.0000
INF090I01QM6	0.0000
INF090I01OV2	0.0000
INF090I01OS8	0.0000
INF090I01OX8	10.0000
INF090I01OW0	0.0000
INF090I01OT6	0.0000
INF090I01OU4	0.0000
INF090I01MO1	0.0000
INF090I01ML7	0.0000
INF090I01MP8	0.0000
INF090I01MM5	0.0000
INF090I01MK9	0.0000
INF090I01MN3	0.0000
INF090I01MQ6	0.0000
INF090I01MS2	0.0000
INF090I01MU8	10.0000
INF090I01MR4	0.0000
INF090I01MT0	0.0000
INF090I01MV6	10.0000
INF090I01NA8	0.0000
INF090I01MX2	0.0000
INF090I01MY0	0.0000
INF090I01NB6	10.0000
INF090I01MW4	0.0000
INF090I01MZ7	0.0000
INF090I01ND2	0.0000
INF090I01NG5	10.0000
INF090I01NC4	0.0000
INF090I01NF7	0.0000
INF090I01NE0	10.0000
INF090I01NH3	10.0000
INF090I01NJ9	0.0000
INF090I01NK7	0.0000
INF090I01NM3	10.0000
INF090I01NI1	0.0000
INF090I01NL5	0.0000
INF090I01NN1	10.0000
INF090I01NS0	0.0000
INF090I01NP6	0.0000
INF090I01NT8	0.0000
INF090I01NQ4	0.0000
INF090I01NO9	0.0000
INF090I01NR2	0.0000
INF090I01NV4	0.0000
INF090I01NZ5	0.0000
INF090I01NW2	0.0000
INF090I01NY8	10.0000
INF090I01NU6	0.0000
INF090I01NX0	0.0000
INF090I01OH1	0.0000
